id;type;full_date;year;month;title;fek;page;tomos;tomos_url
802;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. 61672;7/8.10.2020;2020;10;Έγκριση ανάθεσης εκτέλεσης συγκοινωνιακού έργου στην περιοχή ευθύνης Ο.Α.Σ.Α. (Περιφέρεια Αττικής) από τον Ο.Α.Σ.Α. Α.Ε., μέσω υπογραφής σύμβασης εκτέλεσης του καθοριζόμενου συγκοινωνιακού έργου στον συγκοινωνιακό φορέα με την επωνυμία ΚΤΕΛ ΝΟΜΟΥ ΑΤΤΙΚΗΣ Α.Ε., με δικαίωμα υπεκμίσθωσης μέρους του συγκοινωνιακού έργου στα ΥΠΕΡΑΣΤΙΚΑ ΚΤΕΛ Ν. ΚΟΡΙΝΘΙΑΣ Α.Ε., Ν. ΕΥΒΟΙΑΣ Α.Ε. και ΕΠΑΡΧΙΑΣ ΘΗΒΩΝ Α.Ε.;(Β’4454);18;IX;https://tinyurl.com/pandektis09
803;ΑΠΟΦΑΣΗ ΠΕΡΙΦΕΡΕΙΑΡΧΗ ΚΡΗΤΗΣ Αριθμ. 4713;2/9.10.2020;2020;10;1η Τροποποίηση της απόφασης Ορισμού του “ΕΦΕΠΑΕ” ως Ενδιάμεσου Φορέα του Επιχειρησιακού Προγράμματος “Κρήτη” 2014-2020 - Ανάθεση αρμοδιοτήτων για την διαχείριση Πράξεων Κρατικών Ενισχύσεων του ΕΠ Κρήτη 2014 -2020;(Β’4464);20;IX;https://tinyurl.com/pandektis09
804;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. 2814.5/66033/2020;7/9.10.2020;2020;10;Καθορισμός 3ης έκτακτης επιχορήγησης του Οίκου Ναύτου για τη χορήγηση αποζημίωσης ειδικού σκοπού για το οικονομικό έτος 2020;(Β’4468);20;IX;https://tinyurl.com/pandektis09
805;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΟΙΚΟΝΟΜΙΚΩΝ Αριθμ. Α. 1225;7/9.10.2020;2020;10;Προσδιορισμός πληττόμενων επιχειρήσεων για την προαιρετική απαλλαγή από την υποχρέωση καταβολής τουλάχιστον του 30% του συνολικού μισθώματος για τον μήνα Οκτώβριο 2020;(Β’4469);22;IX;https://tinyurl.com/pandektis09
806;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ Αριθμ. ΓΔΟΥ 233;10/11.10.2020;2020;10;Διαδικασία και προϋποθέσεις χορήγησης ενίσχυσης με τη μορφή επιστρεπτέας προκαταβολής σε επιχειρήσεις που επλήγησαν οικονομικά λόγω της εμφάνισης και διάδοσης της νόσου του κορωνοϊού COVID -19, κατά τους μήνες Μάρτιο έως και Αύγουστο 2020;(Β’4471);29;IX;https://tinyurl.com/pandektis09
807;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ Αριθμ. 104177;5/11.10.2020;2020;10;Τροποποίηση των ποσοστών δέσμευσης πόρων του Επιχειρησιακού Προγράμματος “ΒΟΡΕΙΟ ΑΙΓΑΙΟ 2014 -2020”;(Β’4478);48;IX;https://tinyurl.com/pandektis09
808;ΑΠΟΦΑΣΗ ΠΕΡΙΦΕΡΕΙΑΡΧΟΥ ΙΟΝΙΩΝ ΝΗΣΩΝ Αριθμ. οικ.2275;5/11.10.2020;2020;10;1η Τροποποίηση απόφασης ορισμού του Ενδιάμεσου Φορέα Επιχειρησιακών Προγραμμάτων Ανταγωνιστικότητας και Επιχειρηματικότητας (ΕΦΕΠΑΕ) ως Ενδιάμεσου Φορέα του Επιχειρησιακού Προγράμματος “Ιόνια Νησιά 2014 -2020” και ανάθεση αρμοδιοτήτων διαχείρισης για τις Πράξεις Κρατικών Ενισχύσεων του Επιχειρησιακού Προγράμματος “Ιόνια Νησιά 2014 -2020”;(B’4481);50;IX;https://tinyurl.com/pandektis09
809;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΘΝΙΚΗΣ ΑΜΥΝΑΣ - ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΠΕΡΙΒΑΛΛΟΝΤΟΣ ΚΑΙ ΕΝΕΡΓΕΙΑΣ - ΠΟΛΙΤΙΣΜΟΥ ΚΑΙ ΑΘΛΗΤΙΣΜΟΥ - ΔΙΚΑΙΟΣΥΝΗΣ - ΕΣΩΤΕΡΙΚΩΝ - ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ - ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/Γ.Π.οικ. 64450;11/11.10.2020;2020;10;Κανόνες τήρησης αποστάσεων και άλλα μέτρα προστασίας στο σύνολο της Επικράτειας, προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β΄ 4484);59;IX;https://tinyurl.com/pandektis09
810;NOMOΣ ΥΠ’ ΑΡΙΘΜ. 4735;12/12.10.2020;2020;10;Τροποποίηση του Κώδικα Ελληνικής Ιθαγένειας, νέο πλαίσιο επιλογής διοικήσεων στον δημόσιο τομέα, ρύθμιση οργανωτικών θεμάτων της Γενικής Γραμματείας Ιθαγένειας και της Γενικής Γραμματείας Ανθρώπινου Δυναμικού Δημόσιου Τομέα του Υπουργείου Εσωτερικών, ρυθμίσεις για την αναπτυξιακή προοπτική και την εύρυθμη λειτουργία των Οργανισμών Τοπικής Αυτοδιοίκησης και άλλες διατάξεις. (Α’ 197) 60;(Α’197);60;IX;https://tinyurl.com/pandektis09
811;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΥΓΕΙΑΣ Αριθμ. οικ. 6472;9/12.10.2020;2020;10;Υλοποίηση μέτρων αποφυγής και περιορισμού της διάδοσης κορωνοϊού;(Β’4487);69;IX;https://tinyurl.com/pandektis09
812;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. Δ1α/Γ.Π.οικ. 66484;12/12.10.2020;2020;10;Επιβολή του μέτρου της απαγόρευσης εισόδου στη Χώρα των υπηκόων τρίτων κρατών πλην των κρατών της Ευρωπαϊκής Ένωσης και της Συμφωνίας Σένγκεν, προς περιορισμό της διασποράς του κορωνοϊού COVID- 19 για το χρονικό διάστημα από τις 13.10.2020 έως και τις 25.10.2020;(Β’4490);73;IX;https://tinyurl.com/pandektis09
813;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΥΓΕΙΑΣ - ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Δ1α/Γ.Π.οικ. 66489;12/12.10.2020;2020;10;Επιβολή του μέτρου του προσωρινού περιορισμού των χερσαίων, αεροπορικών και θαλάσσιων συνδέσεων της Χώρας, προς περιορισμό της διασποράς του κορωνοιού COVID -19;(Β’4491);73;IX;https://tinyurl.com/pandektis09
814;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩ Ν - ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΥΓΕΙΑΣ - ΕΣΩΤΕΡΙΚΩΝ - ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. Δ1α/ΓΠ.οικ. 64704;12/12.10.2020;2020;10;Επιβολή των μέτρων της ελεγχόμενης εισόδου, του δειγματοληπτικού εργαστηριακού ελέγχου και του προσωρινού περιορισμού μονίμων κατοίκων του Ισραήλ, προς περιορισμό της διασποράς του κορωνοϊού COVID -19;(Β’4494);74;IX;https://tinyurl.com/pandektis09
815;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ - ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ Αριθμ. Δ1α/ΓΠ.οικ. 64854;12/12.10.2020;2020;10;Λήψη μέτρων κατά της εμφάνισης και διασποράς κρουσμάτων του κορωνοϊού COVID -19 στη δομή φιλοξενίας πολιτών τρίτων χωρών Ελαιώνα του Δήμου Αθηναίων της Περιφερειακής Ενότητας Κεντρικού Τομέα Αθηνών της Περιφέρειας Αττικής, για το χρονικό διάστημα από 13.10.2020 έως και 25.10.2020;(Β’4498);74;IX;https://tinyurl.com/pandektis09
816;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ - ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ Αριθμ. Δ1α/Γ.Π.οικ. 64856;12/12.10.2020;2020;10;Λήψη μέτρων κατά της εμφάνισης και διασποράς κρουσμάτων του κορωνοϊού COVID -19 στη δομή φιλοξενίας πολιτών τρίτων χωρών Σχιστού Αττικής - πρώην στρατόπεδο “Στεφανάκη” του Δήμου Περάματος της Περιφερειακής Ενότητας Πειραιώς της Περιφέρειας Αττικής, για το χρονικό διάστημα από 13.10.2020 έως και 25.10.2020;(Β’4499);77;IX;https://tinyurl.com/pandektis09
817;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ - ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ Αριθμ. Δ1α/Γ.Π.οικ. 64862;12/12.10.2020;2020;10;Λήψη μέτρων κατά της εμφάνισης και διασποράς κρουσμάτων του κορωνοϊού COVID -19 στο Κέντρο Υποδοχής και Ταυτοποίησης Σάμου του Δήμου Ανατολικής Σάμου της Περιφερειακής Ενότητας Σάμου της Περιφέρειας Βορείου Αιγαίου, για το χρονικό διάστημα από 13 -10 -2020 έως και 25 -10 -2020;(Β’4500);80;IX;https://tinyurl.com/pandektis09
818;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΥΓΕΙΑΣ Αριθμ. Β1.α/οικ. 64615;12/13.10.2020;2020;10;Έκτακτη οικονομική ενίσχυση για πρόσληψη και κάλυψη μισθοδοσίας επικουρικού προσωπικού στα πλαίσια των μέτρων αποφυγής και περιορισμού της διάδοσης του κορωνοϊού;(Β’4503);83;IX;https://tinyurl.com/pandektis09
819;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΠΑΙΔΕΙΑΣ ΚΑΙ ΘΡΗΣΚΕΥΜΑΤΩΝ Αριθμ. 138389/Ζ1;12/13.10.2020;2020;10;Καθορισμός της εκλογικής διαδικασίας για την ανάδειξη του Γενικού Γραμματέα της Ακαδημίας Αθηνών για το χρονικό διάστημα που υφίσταται κίνδυνος διασποράς κορωνοϊού SARS - COV-2;(Β’4505);85;IX;https://tinyurl.com/pandektis09
820;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΥΠΟΔΟΜΩΝ ΚΑΙ ΜΕΤΑΦΟΡΩΝ Αριθμ. ΔΑΕΦΚ -ΚΕ/9465/Α321;8/14.10.2020;2020;10;Ορισμός προθεσμίας υποβολής αιτήσεων σχετικά με τη χορήγηση Στεγαστικής Συνδρομής για την αποκατάσταση των ζημιών σε κτήρια που επλήγησαν από τις πυρκαγιές της 23ης και 24ης Ιουλίου 2018 σε περιοχές της Περιφέρειας Αττικής και της Περιφέρειας Πελοποννήσου;(Β’4527);89;IX;https://tinyurl.com/pandektis09
821;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ Αριθμ. 105518/08 -10 -2020;8/14.10.2020;2020;10;Τροποποίηση των ποσοστών δέσμευσης πόρων του Επιχειρησιακού Προγράμματος “ΠΕΛΟΠΟΝΝΗΣΟΣ 2014 -2020”;(Β’4530);92;IX;https://tinyurl.com/pandektis09
822;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΠΡΟΣΤΑΣΙΑΣ ΤΟΥ ΠΟΛΙΤΗ - ΥΓΕΙΑΣ - ΜΕΤΑΝΑΣΤΕΥΣΗΣ ΚΑΙ ΑΣΥΛΟΥ Αριθμ. Δ1α/Γ.Π.οικ. 65549;14/14.10.2020;2020;10;Λήψη μέτρων κατά της εμφάνισης και διασποράς κρουσμάτων του κορωνοϊού COVID -19 στο Κέντρο Υποδοχής και Ταυτοποίησης Χίου – “ΒΙΑΛ” του Δήμου Χίου της Περιφερειακής Ενότητας Χίου της Περιφέρειας Βορείου Αιγαίου, για το χρονικό διάστημα από 14 -10 -2020 έως και 21 -10 -2020;(Β’4533);95;IX;https://tinyurl.com/pandektis09
823;ΑΠΟΦΑΣΗ ΠΕΡΙΦΕΡΕΙΑΡΧΗ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ Αριθμ. 543865(2613);5/15.10.2020;2020;10;Καθιέρωση ανάγκης για υπερωριακή απασχόληση απογευματινή εργασία και κατά τις νυχτερινές ώρες, Κυριακές και εξαιρέσιμες ημέρες με αμοιβή, για πέντε (5) υπαλλήλους της Διεύθυνσης Ανάπτυξης και Περιβάλλοντος Περιφερειακής Ενότητας Πιερίας;(Β΄ 4552);98;IX;https://tinyurl.com/pandektis09
824;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΥΓΕΙΑΣ - ΔΙΚΑΙΟΣΥΝΗΣ Αριθμ. Δ1α/ΓΠ.οικ. 65912;15/15.10.2020;2020;10;Επιβολή του μέτρου της προσωρινής αναστολής λειτουργίας των Δικαστηρίων και των Εισαγγελιών της Περιφερειακής Ενότητας Κοζάνης για το χρονικό διάστημα από 16.10.2020 έως και 29.10.2020;(Β’4568);99;IX;https://tinyurl.com/pandektis09
825;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ - ΕΡΓΑΣΙΑΣ ΚΑΙ ΚΟΙΝΩΝΙΚΩΝ ΥΠΟΘΕΣΕΩΝ - ΝΑΥΤΙΛΙΑΣ ΚΑΙ ΝΗΣΙΩΤΙΚΗΣ ΠΟΛΙΤΙΚΗΣ Αριθμ. Α. 1228;14/16.10.2020;2020;10;Ρύθμιση ειδικών θεμάτων με ειδικότερους όρους και προϋποθέσεις για την εφαρμογή των διατάξεων σχετικά με τη μερική καταβολή μισθωμάτων στο πλαίσιο των μέτρων που σχετίζονται με τη διασπορά του κορωνοϊού COVID-19;(Β’4582);99;IX;https://tinyurl.com/pandektis09
826;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΟΥ ΔΙΚΑΙΟΣΥΝΗΣ Αριθμ. 48002;28.9/19.10.2020;2020;10;Τροποποιητική - συμπληρωματική, ως προς την πίστωση, καθιέρωση εργασίας πέραν των ωρών υποχρεωτικής απασχόλησης, σε υπαλλήλους του Ελεγκτικού Συνεδρίου;(Β΄ 4591);105;IX;https://tinyurl.com/pandektis09
827;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΥΓΕΙΑΣ Αριθμ. Γ2α/56522;8/19.10.2020;2020;10;Κατανομή θέσεων εξειδικευόμενων ιατρών στο Γενικό Νοσοκομείο Νοσημάτων Θώρακος Αθηνών “Η ΣΩΤΗΡΙΑ” και στην Οργανική Μονάδα “Ο ΑΓΙΟΣ ΑΝΔΡΕΑΣ” του Γενικού Νοσοκομείου Πατρών “Ο ΑΓΙΟΣ ΑΝΔΡΕΑΣ”;(Β’4602);106;IX;https://tinyurl.com/pandektis09
828;ΑΠΟΦΑΣΗ ΠΕΡΙΦΕΡΕΙΑΡΧΗ ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ ΚΑΙ ΘΡΑΚΗΣ Αριθμ. 4996;7/19.10.2020;2020;10;1η τροποποίηση της υπ’ αρ. 1623/03 -04 -2019 (ΑΔΑ: ΩΟΚΟ7ΛΒ -Α3Δ/Β΄1249) απόφασης ορισμού του ΕΦΕΠΑΕ ως ΕΦ του ΕΠ “Ανατολική Μακεδονία και Θράκη 2014 – 2020 ” και ανάθεση αρμοδιοτήτων διαχείρισης για δράσεις ενίσχυσης της επιχειρηματικότητας (ΕΤΠΑ) και προώθησης στην απασχόληση (ΕΚΤ);(Β’4604);107;IX;https://tinyurl.com/pandektis09
829;ΑΠΟΦΑΣH ΥΦΥΠΟΥΡΓΟY ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ Αριθμ. 106755;12/19.10.2020;2020;10;Τροποποίηση των ποσοστών δέσμευσης πόρων του Επιχειρησιακού Προγράμματος “ΝΟΤΙΟ ΑΙΓΑΙΟ 2014 -2020”;(B’4605);108;IX;https://tinyurl.com/pandektis09
830;ΑΠΟΦΑΣΗ ΠΕΡΙΦΕΡΕΙΑΡΧΗ ΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ Αριθμ. 4183;9/19.10.2020;2020;10;1η τροποποίηση ορισμού του “Ενδιάμεσου Φορέα Επιχειρησιακών Προγραμμάτων Ανταγωνιστικότητας και Επιχειρηματικότητας” (ΕΦΕΠΑΕ) ως Ενδιάμεσου Φορέα Διαχείρισης του Επιχειρησιακού Προγράμματος “Δυτική Ελλάδα 2014 - 2020” και ανάθεση αρμοδιοτήτων διαχείρισης για πράξεις Κρατικών Ενισχύσεων;(Β’4608);110;IX;https://tinyurl.com/pandektis09
831;NOMOΣ ΥΠ’ ΑΡΙΘΜ. 4736;19/20.10.2020;2020;10;Ενσωμάτωση της Οδηγίας (ΕΕ) 2019/904 σχετικά με τη μείωση των επιπτώσεων ορισμένων πλαστικών προϊόντων στο περιβάλλον και λοιπές διατάξεις;(Α’200);110;IX;https://tinyurl.com/pandektis09
832;ΑΠΟΦΑΣΗ ΔΙΟΙΚΗΤΗ ΤΗΣ ΑΝΕΞΑΡΤΗΤΗΣ ΑΡΧΗΣ ΔΗΜΟΣΙΩΝ ΕΣΟΔΩΝ Αριθμ. Α. 1230;20/20.10.2020;2020;10;Καθορισμός του τρόπου, χρόνου, καθώς και κάθε άλλου ειδικότερου θέματος για την υποβολή της “Δήλωσης COVID” στις περιπτώσεις που έχει επέλθει μείωση μισθώματος τουλάχιστον τριάντα τοις εκατό (30%);(Β’4620);113;IX;https://tinyurl.com/pandektis09
833;ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΒΟΛΟΥ Αριθμ. 72089;13/21.10.2020;2020;10;Καθιέρωση υπερωριακής απασχόλησης μόνιμου και Ι.Δ.Α.Χ. προσωπικού του αυτοτελούς Τμήματος Παιδείας και Διά Βίου Μάθησης, Απασχόλησης και Πολιτισμού του Δήμου Βόλου κατά το τελευταίο τρίμηνο του έτους 2020;(Β’4632);115;IX;https://tinyurl.com/pandektis09
834;ΑΠΟΦΑΣΗ ΠΕΡΙΦΕΡΕΙΑΡΧΟΥ ΙΟΝΙΩΝ ΝΗΣΩΝ Αριθμ. oικ. 78025/13550;9/21.10.2020;2020;10;Καθιέρωση υπερωριακής εργασίας (απογευματινής), για το δεύτερο εξάμηνο του έτους 2020, στο Γραφείο Αντιπεριφερειάρχη της Περιφερειακής Ενότητας Ζακύνθου;(Β’4639);115;IX;https://tinyurl.com/pandektis09
835;ΑΠΟΦΑΣΗ ΥΦΥΠΟΥΡΓΟΥ ΑΝΑΠΤΥΞΗΣ ΚΑΙ ΕΠΕΝΔΥΣΕΩΝ Αριθμ. 106654;12/21.10.2020;2020;10;Τροποποίηση των ποσοστών δέσμευσης πόρων του Επιχειρησιακού Προγράμματος ΑΤΤΙΚΗ 2014 - 2020;(Β’4646);115;IX;https://tinyurl.com/pandektis09
836;ΑΠΟΦΑΣΗ ΥΠΟΥΡΓΩΝ ΟΙΚΟΝΟΜΙΚΩΝ - ΕΣΩΤΕΡΙΚΩΝ Αριθμ. 66669;8/22.10.2020;2020;10;Υπέρβαση του ανώτατου αριθμού επιτρεπόμενων ημερών μετακίνησης εκτός έδρας έτους 2020 υπαλλήλου του Δήμου Πύργου.;(Β’4668);118;IX;https://tinyurl.com/pandektis09
